Sample,Order,Batch,Group,ethanolamine..62.,Glycine..76.,Trimethylamine.N.oxide..TMAO...76.1.,X3C13.Glycine..79.,beta.alanine..89.99.,Alanine..90.,X4C13.Alanine..94.,Cadaverine..103.,X3.Aminoisobutyrate..103.98.,Choline..103.99.,Dimethylglycine..104.,L.2.aminobutyric.acid..104.01.,X2C13.Choline..106.,Serine..106.01.,X4C13.Serine..110.,Hypotaurine..110.01.,Creatinine..114.,X5.6.dihydrouracil..115.,Proline..116.,d3.Creatinine..117.,X5.Aminovaleric.Acid..117.98.,Betaine..117.99.,Valine..118.,Threonine..120.,Cysteine..122.,X6C13.Proline..122.,Niacinamide..123.,X6C13.Valine..124.,X5C13.Threonine..125.,Taurine..125.99.,Pyroglutamic.Acid..130.04.,Pipecolate..130.,Creatine..131.98.,Hydroxyproline..131.99.,Leucine..D.norleucine..132.01.,iso.Leucine..allo.isoleucine..132.02.,Ornithine..132.9.,Asparagine..133.,Aspartic.Acid..134.,S.methylcysteine..136.,X1.methylnicotinamide..137.,trigonelline..138.01.,X5C13.Aspartic.Acid..138.98.,X6C13.Asparagine..138.99.,X7C13.Leucine..139.,X7C13.iso.Leucine..139.01.,Glutamine..146.99.,Lysine..147.,Deoxycarnitine..147.01.,Glutamic.acid..148.,Methionine..149.99.,X2C13.Glutamic.acid..150.,X7C13.Glutamine..153.99.,X6C13.Glutamic.acid..154.,X8C13.Lysine..155.,X6C13.Methionine..155.99.,Histidine..156.,Carnitine..162.,X9C13.Histidine..165.,Phenylalanine..165.99.,methionine.sulfoxide..166.,Epinephrine..166.,X7.methylguanine..166.01.,X1.3.Methylhistidine..169.99.,Arginine..175.,X10C13.Phenylalanine..176.,Cotinine..176.99.,Cysteinyl.Glycine..Cys.Gly...179.,Gluconolactone..179.01.,Tyrosine..182.1.,X213C.Tyrosine..184.1.,X10C13.Arginine..185.1.,N6.Acetyl.lysine..188.99.,homoarginine..189.,N6.Trimethyllysine..189.01.,homocitrulline..190.,X1013C.Tyrosine..192.1.,Caffeine..195.,dimethylarginine..A.SDMA...203.,Acetylcarnitine..204.1.,Tryptophan..205.1.,L.Kynurenine..209.1.,X13C13.Tryptophan..218.1.,Cystine..241.1.,Uridine..245.2.,isovalerylcarnitine..246.,X8C13.Cystine..249.1.,X11C13.Uridine..256.2.,Glycerophosphocholine..258.,succinylcarnitine..262.,Thiamine..265.,Adenosine..268.2.,Inosine..269.2.,glutarylcarnitine..276.,X1.Methyladenosine..282.1.,X6.Methyladenosine..282.2.,X5..methylthioadenosine..298.,N2.N2.Dimethylguanosine..312.2.,UMP..325.,GMP..364.1.,riboflavin..377.,SAH..385.,S.adenosylmethionine..SAM...399.,thyroxine..777.5.,FAD..786.
Pos_410,515,4,4,14.38120438,16.30223364,17.59525038,16.3391678,14.57840423,21.36745256,20.2458461,16.04668095,13.92564994,23.44679879,17.29035816,13.88129357,25.18703173,21.41641873,20.99744146,13.03850394,22.57563778,18.88384102,20.61022414,23.51744162,14.84857786,25.5781749,21.55869989,21.3618701,13.12942332,20.43075881,14.40135048,19.93692136,20.10818629,17.39477732,17.21101788,16.76977251,23.12957937,18.45079416,21.49637033,20.87820012,21.6641154,19.35833046,17.82450114,15.09683064,18.84233714,15.92586085,21.02081173,20.28104143,22.12753514,19.29330911,24.31819394,23.54427323,16.05715701,22.43914076,18.30371876,22.63123878,21.47260781,22.3703852,23.26416434,17.86005281,24.42904971,24.5201256,21.83432545,22.49043282,15.06440018,20.87719336,15.11796898,16.8808444,25.05088923,21.15845071,21.24688921,13.83505311,13.75398664,18.44883768,20.8411091,25.70846223,16.25685511,20.8978042,22.95206749,14.69456982,16.38538613,16.45943688,21.7050663,23.46159198,21.02728348,14.82820939,20.23908564,18.89450441,16.97277862,18.23078031,18.00451023,16.4564748,22.15797803,19.08031295,17.05074616,14.82221674,14.20231633,17.19425504,19.71308426,13.69026297,12.23469669,15.50185089,13.76535365,12.96985296,15.02118221,14.67936099,16.44769367,16.21641033,13.91275139
Pos_QC(I)#48,516,4,qc,14.96703157,17.06870653,17.76908211,16.70363393,14.69901365,21.39739106,20.26724671,15.75926904,13.94350323,24.2392197,17.29709779,14.17568069,25.15853465,22.28992925,21.02849967,15.21871691,22.93977231,18.92682857,21.37132434,23.63263051,15.97724464,25.16527438,22.15999508,21.52351647,13.28013495,20.58577437,15.02771781,19.90348827,20.17803367,19.58818117,18.80762309,17.52565142,22.45344881,19.58630351,22.10546813,20.70255294,21.57312026,19.26622016,19.20955946,15.90236241,19.22940766,19.67581968,20.79306238,20.20009802,22.07527752,19.30578502,24.0568895,23.37742108,17.25095052,23.13039795,17.74905073,22.39992784,21.75276102,22.18244844,23.14132266,17.8601315,23.90632957,24.42726882,20.78860718,23.42503698,17.85445526,21.77833277,15.38170364,21.3788211,25.63982718,21.57229337,18.29703357,12.10249163,14.02988784,19.1155374,21.05836125,25.44456043,16.03305401,20.11432453,22.59132511,15.71002151,16.5732625,22.11673551,21.51476061,23.5712491,21.71156037,15.62633615,20.24598397,17.46666297,16.88388599,18.28550138,17.83034094,16.39713131,23.34530573,15.24967821,14.25410007,14.10986246,13.75350741,17.43792805,19.17164173,13.27164757,14.21272122,14.98563386,14.80058736,16.17178987,13.48504546,14.55220948,10.33157502,16.14970759,14.78976877
Pos_411,518,4,2,13.19329472,15.71257504,16.65066902,16.48955233,14.67429828,20.38933433,20.34356799,15.9319209,13.58280254,22.09209402,16.42466633,13.35432442,25.27403586,20.06219118,21.00285214,14.91169975,23.17691414,16.83545109,19.52479715,23.55322659,14.63708619,24.85284564,20.81918675,20.11636147,13.59366809,20.47398752,14.83446508,20.15505915,20.15240322,18.55612876,16.80748508,15.17538478,21.94246646,18.09383828,20.40100461,19.13506766,19.45242048,18.02736752,17.66797062,14.97864593,18.57979549,15.69256109,20.67877393,20.12558388,22.09225676,18.92076063,23.49904842,22.27948387,16.91075547,20.63056518,16.68977633,22.50543316,21.48888153,22.20695555,23.04558662,17.73101755,23.21477776,24.43353063,20.70003788,22.5303656,14.76109822,20.88400267,15.81863297,17.04219706,23.49240967,21.54657852,20.76136667,14.08205955,12.69516747,18.31149301,21.13106435,25.28485901,15.77540848,19.30461736,21.91348768,15.77922015,16.35094447,18.13833677,20.9127992,23.90458627,20.87209901,16.19700094,20.20054,16.8805139,14.8104992,18.51505948,16.99914481,16.54208125,20.00775938,15.0298256,14.82546273,13.35260068,12.80454282,16.99152781,19.48327436,12.24819663,12.22027345,15.52125549,12.9630928,15.20091648,14.24305743,13.40605951,14.49246117,15.5281544,14.17847343
Pos_412,519,4,3,13.84272738,15.75962509,14.60760052,16.48700281,14.48160163,19.79302122,20.35196089,15.59837877,14.16940022,22.33553728,15.58017479,13.85565997,25.13628912,20.83467609,21.03597982,13.57792197,22.34791412,17.70192833,19.57973353,23.55524423,13.25699543,24.73104019,22.28954074,21.02491353,13.04855917,20.40349097,14.48130985,19.91355667,20.06599581,17.40142615,17.03935364,16.46140971,22.39571863,17.99497459,22.01782709,20.27963496,20.22430456,18.72923927,17.24142688,15.192127,18.48581836,13.45890218,20.70026506,20.13520224,22.05905129,18.87190333,23.70200306,22.83141747,16.63550661,20.35343605,17.50338251,22.48564893,21.48807676,22.17753367,22.99074273,17.67371127,22.94201682,23.40548136,20.73285299,23.13615361,14.81203682,21.50090177,15.19345558,16.34780741,23.77278523,21.49608993,11.63895967,14.11108654,12.11200671,18.55217239,21.05747927,25.27338546,16.29087007,18.31792882,22.47061799,14.04565516,16.18011751,20.58988471,20.69259435,23.35379258,20.1698079,15.00219857,20.15973258,17.9447842,14.43755338,17.81118977,17.21411828,16.26981943,20.84865418,14.29701918,13.13469868,13.08004763,13.18254956,16.89062676,19.40217535,12.44170343,11.72058588,15.28143626,13.20826736,14.28306906,14.59012806,13.52186661,14.25221143,15.60710293,14.22402658
Pos_413,520,4,2,13.24045687,16.45960944,14.97337786,16.48388153,14.17511535,19.89191931,20.1184815,16.06173914,12.9624167,21.95419381,16.16125195,13.19053768,25.23380582,21.25861193,21.04375367,13.89044058,22.6892237,17.19808152,19.42337821,23.49785826,14.54028576,24.94648855,21.54605382,20.40630309,13.76943172,20.23789488,11.99573466,19.83740531,20.14800059,17.12871094,16.57601334,15.98435414,22.62450733,16.74210943,21.2222421,19.55883015,19.65052176,18.80413026,17.53446371,15.401618,14.76786325,13.52763566,20.95711842,20.60117308,22.10435945,19.21982255,23.8218145,22.76366784,16.87848472,20.71119898,17.55404777,22.62059162,21.48884925,22.32614552,23.33846243,17.82663749,23.90990251,23.72651313,21.54442674,22.38018867,14.62758666,20.6964912,14.90976354,17.45539328,24.16164985,21.2357069,11.72325127,13.33542589,13.31232521,18.25492354,20.77621388,25.73866771,15.79010775,20.29398747,22.04407129,14.98093309,16.13290655,20.40934477,21.12866444,23.34992807,20.40415825,13.89251965,20.19729064,18.16418159,15.07265573,17.08177886,17.93230106,16.23661304,19.34147256,18.40948987,13.76327282,13.28942924,14.862054,16.64909653,19.56578941,12.32621164,13.06345079,14.98125367,14.04009542,13.71467437,14.46469905,14.05967324,16.62517608,15.15372334,14.15029822
Pos_414,521,4,1,12.91212809,15.89780421,16.63649948,16.76505201,14.53366564,20.06108535,20.42835564,16.17003371,13.59558322,21.86120644,16.40862899,12.97427093,25.33957676,20.76809126,21.07508909,14.30117842,22.73024418,17.48555017,20.70153177,23.58252935,15.83413441,24.77453957,21.94072337,20.71476917,13.06258664,20.41135093,14.83856864,20.04845575,20.07039187,18.09006679,17.22340224,16.55077344,22.34118112,18.78574281,21.77593105,19.23556125,19.98852501,18.11481931,17.55377054,15.33966644,18.47634893,16.03124946,20.86576126,20.18185629,22.11454794,19.13428998,23.91510296,22.22515987,16.60341401,22.37105299,16.60249526,22.57388747,21.52776254,22.23489694,23.15678854,17.85496567,23.76231526,23.6864178,21.32473598,22.64896499,15.02256602,21.0068506,15.87690416,20.32448238,23.45129192,21.4882909,23.06384554,14.62561163,12.24950986,18.2529709,21.10395467,25.44833704,15.86486977,20.24346193,21.60258523,15.73126975,16.56158699,21.04525297,21.03537073,24.24171223,20.72777104,14.49272654,20.24835989,17.61021941,14.92206275,17.40550736,17.15293825,16.43856576,21.62826742,18.00130993,13.94155004,13.43416818,13.96934283,17.06110337,19.69011992,14.3913946,10.91808752,15.16133198,13.73234999,14.69578287,15.1554055,14.19895133,14.23436778,15.23508411,13.57887077
Pos_415,522,4,2,13.32665433,16.84498666,17.42340037,16.41588545,14.70245413,21.00031856,20.31630207,15.64142176,13.05324269,22.19379452,16.57901161,13.46464713,25.27382596,21.44863325,21.0809192,13.94543734,22.50916528,18.49131588,21.27956109,23.60876694,15.15356181,24.7534145,21.97474461,20.69970454,12.99358378,20.3893207,14.14336045,19.77628927,20.18731569,18.05958272,17.61008973,16.55745341,22.47943324,21.50610243,21.53354619,19.96164716,20.86915394,19.00023936,17.59335872,16.02634121,16.40339219,12.27717824,20.64159197,20.22418002,22.09263364,19.16424108,24.44342542,23.06016298,16.99903468,21.58753118,17.61014254,22.54431895,21.43701595,21.97969528,23.19235778,17.6737634,23.3961762,24.00316423,20.84431972,23.100017,16.51378502,21.45221261,15.56302477,16.69305979,24.86963651,21.50949536,19.5121941,14.31702292,12.68632856,18.82619363,21.04737501,25.44754644,15.63068876,19.70300952,22.31041181,15.0575318,16.48390637,19.70220934,20.67634737,23.46198934,20.70754606,15.27138558,20.24036943,17.61103104,14.74691679,17.57933388,17.19744829,16.31591765,21.13330663,15.47765274,15.93228881,12.25079628,13.72707273,17.40148899,19.82215404,12.97939707,12.464775,15.0472442,12.66216385,14.83164247,13.35119835,14.64419424,15.90247034,15.4151867,14.43465244
Pos_416,523,4,2,13.66761891,16.04962935,15.99474495,16.55327857,14.10696906,20.89058956,20.15837683,15.92027916,14.02771933,21.66958398,16.08253475,13.36224695,25.15192894,20.88174528,21.04016219,13.77474505,22.90497944,16.92833922,19.66006749,23.55976354,15.20275125,24.8411337,21.42660461,20.72040095,14.06906955,20.41498814,13.63736403,19.9117219,20.10236195,17.6600084,16.06645674,16.51551607,23.10949256,18.71487922,21.19397063,20.03004472,19.3644718,18.62560698,17.41840682,14.49734482,17.76744003,14.20525604,20.83587239,20.11313455,22.0736982,18.90712193,24.08547135,22.91835712,17.38926673,20.56519993,17.50954422,22.46640141,21.35854419,22.15898684,23.16362068,17.78870509,23.52029303,24.26638391,20.98053727,23.04932945,15.10477251,21.39624585,15.51949417,18.71577353,23.89446428,21.34944387,19.49991199,13.95460664,12.86511629,18.60715252,21.05743707,25.57488573,15.42502076,19.84005091,22.27293544,16.48396122,16.41255902,16.59452893,20.96497891,23.68412788,20.94529902,15.29505086,20.15033965,17.51996274,14.8564225,18.08157119,17.17214235,16.42460801,20.28550412,15.02042633,13.75019235,12.76146782,13.33115442,18.29895139,19.1682059,11.99839558,13.32702275,14.85900015,13.59906178,14.18130418,13.23844662,14.46246491,15.68436701,15.33560377,13.64423693
Pos_417,524,4,2,13.30041577,15.64337737,15.58125139,16.42724386,14.23545973,19.6036749,20.42664974,15.74199912,12.73224984,22.16756805,15.83558185,13.29281017,25.29942404,20.20508666,20.9642923,14.64590067,22.95909428,16.68195415,18.86267923,23.60633489,14.51271713,24.90513919,21.01227961,19.61370263,12.67782826,20.49166352,14.5691362,20.07324319,20.16231707,17.58101746,17.15348917,16.569049,20.82696541,17.26607402,20.26341341,18.35261405,19.40704023,17.9328554,17.70218155,14.97527977,17.32429099,16.59207871,20.85335752,20.09742753,22.13748187,18.99230918,23.54458658,21.48987165,16.46667876,20.74259002,16.05763351,22.55021676,21.57994919,22.21872746,23.18095693,17.85675487,23.0515953,23.49231747,20.96849631,22.34943949,14.46464237,20.68963979,16.21546211,18.19821746,22.63106197,21.43193892,17.41295205,14.7077543,12.58692449,18.09873396,21.03647426,25.40080623,15.51830623,18.5300589,21.9001156,15.92667683,16.28441884,20.86208013,20.93422946,22.65145022,20.6477842,16.21112259,20.13318619,16.09816206,14.35565451,16.98367066,17.04351103,16.44335044,19.63477591,15.07091096,14.49015607,12.27111977,13.19219202,16.49289177,20.25200102,13.62055197,12.64826685,15.48430272,12.54222411,14.52961947,14.09729627,14.08097925,15.79363601,15.82477193,14.2077665
Pos_418,525,4,4,13.91660899,15.88169105,16.56044394,16.69872537,14.65541802,20.71104341,20.26500073,16.03502293,14.82270427,23.46926709,17.08267675,14.39379223,25.10809505,21.13294122,21.05509726,15.33495208,22.39382582,18.08803431,20.49723082,23.62168467,14.98868756,24.63173054,21.98898291,21.28166086,13.94374763,20.45247843,16.08065137,19.87379424,20.12251323,19.25916653,17.07709773,17.97600648,23.10182762,19.4258087,21.51118185,20.27210078,20.58852722,19.13276366,18.00953324,15.57983868,19.09635662,16.46004804,20.76986928,20.08553288,22.11851176,18.84764818,23.87933122,23.44865601,17.44322749,22.46420387,17.92723033,22.46111016,21.38966565,22.18897885,23.0914916,17.67969821,23.16789722,24.12899014,20.85485302,22.8622761,15.70675575,21.20607552,15.29186666,19.28960281,24.8879292,21.40979289,12.30269437,13.77182778,12.50936761,19.0052138,21.05769436,25.54796997,16.51293931,20.02953015,22.82339852,14.94701939,16.20150337,21.17299791,20.83710462,22.87547259,21.11313766,16.09869793,20.17958891,18.33493929,17.04322901,18.4408161,16.95937351,16.36232916,21.13893065,15.24822365,14.83543687,13.16000353,13.3991292,16.74078171,19.46316457,13.20509775,11.9962884,15.29111754,14.85817526,15.76593249,14.37593318,13.06821303,15.99817975,16.44700484,14.59115289
Pos_419,526,4,4,13.8742706,16.27143694,19.00076135,16.4067551,14.93762922,20.47036533,20.30484042,15.78336788,13.49433116,23.43349935,16.4289592,13.21981286,25.13885151,20.75476387,21.09088776,16.74618623,24.09152607,18.47068567,20.83598269,23.48844145,14.54037966,24.66230559,22.08689882,20.79733176,12.57727191,20.44735001,16.50439464,19.82270721,20.14151076,19.1220925,18.54946451,17.38612708,23.29423313,19.90854482,21.57393433,19.76710061,20.91770276,18.92416716,18.385467,15.46467612,20.7491208,13.87110033,20.79743155,20.14619039,22.15892265,19.022725,24.21320661,22.61155974,18.10550569,22.29400257,17.31172028,22.51354803,21.49525624,22.16727925,23.15059266,17.79806729,23.48350386,24.60462616,20.99512554,23.74042984,16.12488918,22.095378,16.65242658,18.21785742,24.20123289,21.39349588,20.23803761,14.74912599,13.3347899,18.77525961,20.90072472,25.55137354,17.2130811,18.61476683,23.33302441,17.21830831,16.17089934,18.87770616,21.36337855,24.04495551,20.17948951,17.17645014,20.20893689,19.00645483,15.81024197,19.39133474,17.34641697,16.34718625,22.21882831,18.10093722,16.72118186,13.99567191,13.39878059,19.27028312,20.26290624,13.82132239,14.41342462,17.97222914,14.97810865,16.09856515,17.07075252,14.58594638,17.91344299,15.03493991,14.95596158
Pos_420,527,4,1,13.14638284,16.22772886,16.46798297,16.65385224,14.13008411,20.56676102,20.03434415,15.83939792,14.28174907,21.53378074,15.87202356,14.01049312,25.24212755,20.55753785,21.06715267,12.93678917,22.34244736,16.77214708,19.35303778,23.57228794,14.75210127,24.31966986,20.88741872,19.97304782,13.16958497,20.47123323,13.84226259,19.89741245,20.0671622,17.64677395,16.56185405,15.78832741,23.63154995,16.77533166,20.41936265,19.31993605,19.3196925,18.20826985,17.43176546,14.97365859,17.82893332,15.80153899,20.72263176,20.17369495,22.10315983,19.06218839,23.38396314,22.16738032,15.64014792,20.32361143,16.31037087,22.56095533,21.61297401,22.1222202,23.23229555,17.82025077,23.13257066,23.04499052,20.87061848,22.20434994,14.45206372,20.52517018,15.04579381,19.59616306,23.7283832,21.49039145,11.35057691,13.48238548,12.1746146,18.27392225,21.00593495,25.45603,15.7947483,19.69255204,21.47400745,15.38555187,16.24045822,16.73376139,20.60539818,23.35133483,20.51395535,14.98390956,20.16194375,17.687895,15.22886034,16.89775991,17.19884316,16.3671612,20.12389662,15.02135962,14.62774559,12.80138585,13.34678526,16.26919093,19.08115108,12.53005827,12.06083983,14.7823932,13.75231356,14.50155694,13.42369829,13.40821273,14.84916752,15.77053014,14.12419361
Pos_QC(I)#49,529,4,qc,14.90112328,17.05891743,17.77012537,16.6613656,14.75282385,21.40094964,20.29358418,15.80595061,13.93458447,24.2341996,17.19722801,14.36332958,25.13689626,22.31150286,20.987495,15.28494934,22.91883325,18.79403935,21.37028959,23.63654364,16.01892014,25.18229507,22.0948623,21.59730109,13.24557114,20.5384213,15.06018237,19.93385345,20.15648923,19.6242698,18.68825296,17.46065007,22.48972212,19.58753878,22.1250444,20.67185538,21.51840988,19.23978438,19.24210812,15.91622005,19.26505232,19.63526463,20.73545534,20.20741688,22.08587307,19.36903335,24.0594796,23.40851193,17.19303913,23.17563572,17.72900437,22.42330192,21.77780295,22.19877473,23.12710305,17.85017821,23.88976142,24.42538603,20.78840412,23.42552908,17.94098693,21.78831394,15.33888289,21.37242606,25.62958715,21.546285,18.35718349,11.85988884,14.19548172,19.14410361,21.04979867,25.4478406,16.04445626,20.1044481,22.5370668,15.65083423,16.62327315,22.16657273,21.50603905,23.56181459,21.68637573,15.62508472,20.24691722,17.41851682,16.90563779,18.29035562,17.80614683,16.33888482,23.31958243,15.26125276,14.2079515,14.08450049,13.9900913,17.53490924,18.93580126,13.34190498,14.20531841,14.94667717,14.81270285,16.0478879,13.63147749,14.54278565,9.684931395,16.1928677,14.77219724
Pos_QC(I)#50,531,4,qc,14.94496166,17.06997778,17.78458918,16.70416552,14.96834826,21.40434027,20.26676811,15.76024891,13.96892306,24.23248552,17.27772072,14.28667723,25.17716015,22.18313536,20.9353761,15.27118499,22.94668484,18.82019641,21.40043529,23.65915754,16.03887571,25.17616822,22.12472355,21.5913279,13.20880635,20.61176487,15.06532345,19.86301369,20.20583786,19.6209404,18.4207209,17.50230456,22.48074272,19.62450899,22.12110345,20.68520431,21.60395277,19.24282323,19.04173663,15.95590856,19.24541465,19.65685574,20.64190342,20.172462,22.07668031,19.35329415,24.01608935,23.39384184,17.2176347,23.13752455,17.74508064,22.40620039,21.715,22.18243726,23.15211552,17.85284123,23.77084785,24.42339415,20.68704195,23.44985686,17.91947409,21.8039869,15.39775808,21.17489252,25.64437002,21.56721761,18.30852078,11.80223848,14.21420628,19.27575798,21.17419743,25.39320264,15.89174553,19.97940499,22.44001531,15.5359193,16.60601663,22.09989113,21.54877707,23.60048188,21.68836335,15.63793824,20.25949355,17.32223541,16.83199808,18.30098551,17.69028834,16.43971526,23.31591503,15.28150524,14.02229179,14.11947572,13.95986826,17.4444275,19.30003944,13.32205302,14.26519155,14.95174843,14.8282757,16.15066967,13.60305419,14.27696462,9.887532074,16.20138494,14.59682214
Pos_421,533,4,1,14.2224666,16.05844538,16.63536008,16.55273929,14.376722,20.01040473,20.04555357,15.74114297,13.33245884,23.25348259,16.38135171,14.79303732,25.34462503,20.98242213,21.13590911,13.85666129,23.03883377,17.68134144,19.95171404,23.74793508,15.16978686,25.23851233,21.1662215,20.4634414,14.44576475,20.56654669,13.53942407,19.93687331,20.16085111,18.00747567,17.8072975,17.90105187,22.3191345,18.37879431,21.07262819,18.19404922,20.25537565,18.39036961,17.35967032,14.50094143,20.32742618,18.28938753,20.91897164,20.44501219,22.17847773,19.33754043,24.29936412,22.33562941,17.00560352,20.5993606,15.88340969,22.64772788,21.65680067,22.37256654,23.2752991,17.78804546,23.7746234,24.37092148,21.1545502,22.69766323,14.93609545,20.99989974,15.88617457,19.38071819,22.96021585,21.58560356,18.5524614,14.14970588,13.48608977,18.37983212,21.14218474,25.19842037,16.13705128,18.44303419,21.16269958,15.74064085,16.68767857,21.83041016,20.50656576,24.7602001,20.5896575,15.40060044,20.37422164,18.20947057,14.97771872,17.76299186,17.49841366,16.28762607,21.19978717,19.76824852,13.53614793,12.75108934,13.06278785,17.80426664,18.92695812,13.21616352,12.37588681,15.61994278,13.06217477,13.30243526,14.69510648,13.93720046,15.70446058,15.72392637,14.9333083
Pos_422,534,4,2,13.65544334,16.69224231,15.29334172,16.54534346,14.38720787,21.07892481,20.03797491,15.77045673,14.4091889,21.92632073,17.64930715,13.70713177,25.33951647,21.05635801,21.07802508,14.28596784,22.91287655,18.02174349,20.54754577,23.6427378,15.82668754,24.96588196,21.66700323,20.93211129,14.1361809,20.52484244,14.34829133,19.86475686,20.06509074,18.0422,17.58186344,17.28661173,22.50541113,19.04968774,21.1439844,19.75516384,20.54227564,18.6532866,16.95888301,15.67716642,17.98465412,17.65350549,20.64488019,20.07732793,22.07767246,18.92806957,24.02815613,22.60736891,16.88522143,21.22291587,17.66840016,22.46729303,21.4834004,22.102327,23.09570847,17.80582417,23.46429523,24.18832028,20.78434765,22.78139916,15.03714814,21.11211398,15.92427122,19.09347889,21.8519598,21.49371432,21.28883388,11.68781587,13.02398772,18.95919141,21.19352493,25.31467821,15.67397348,19.47403491,21.55398509,16.11703674,16.48153479,21.49782505,20.65898159,22.78818363,21.21887153,15.67423613,20.23757979,17.53996887,14.65948866,18.01063418,17.14389133,16.46398872,20.55263741,15.92578635,14.06244629,12.03815038,13.36439802,16.85415983,19.50725739,14.11995795,12.16667523,15.37011894,13.44809409,14.15998172,13.29549664,14.39893399,14.79324469,15.35353708,15.11958547
Pos_423,535,4,2,13.15895816,16.09351103,17.22054341,16.41948205,14.20458285,20.25312395,20.33354314,15.71095353,13.91641972,22.38623756,15.41384396,13.39005426,25.28614535,20.90027472,21.02934883,13.78460018,22.32291576,17.76366783,20.06818324,23.6514415,14.54317084,24.72661201,21.67756219,20.45919569,13.34520933,20.48036075,13.52141039,19.85281458,20.19428746,17.86070294,17.15348013,16.27464566,22.61763278,17.8510298,21.26361213,19.99071666,20.0553774,19.12164147,17.52105974,15.64274442,16.90851483,13.49573288,20.67907454,20.17478438,22.08306516,18.88091815,23.92974385,22.72695885,16.95597392,20.56650407,17.65488028,22.48880644,21.47478663,22.23001726,23.11433518,17.77625736,23.03518111,23.99873638,20.77680535,22.70283578,16.0005946,21.04421006,15.46022014,17.49849055,23.84894301,21.50457319,20.78189054,13.7803275,13.52632122,19.07054991,21.12771,25.33052819,16.03317096,19.58789793,21.41421089,14.35146803,16.18344101,20.10825777,20.41620941,23.06781833,21.22909765,15.33683238,20.22836703,18.24726056,15.40461665,17.44992043,17.3834993,16.36812937,19.35799447,15.53313936,15.88182072,12.48375763,13.66898723,16.44838025,19.42460747,12.99235725,12.71444583,14.96791998,14.15738787,14.36977778,14.35331065,13.87646553,15.06366743,15.95615945,14.88045882
Pos_424,536,4,3,13.94034291,16.21649127,14.39977796,16.56912011,14.44021435,20.57226841,20.39120648,15.71565552,13.16275924,22.64220884,15.52912414,13.45189966,25.30210071,21.0106255,21.01406248,14.57615225,22.66496174,17.4873235,20.46283084,23.58746037,14.9510739,24.66743395,22.06474097,21.25663674,12.86441064,20.55218571,14.67236892,19.8236925,20.20932858,18.05704526,17.73589695,16.2880845,21.71075198,18.54162715,21.71216658,20.16025702,20.0523914,18.90813357,17.88222199,15.70797239,18.16214336,12.5149197,20.73871393,20.2282127,22.06640886,19.01982993,23.81126506,22.78092943,16.66809256,22.07191607,17.55319747,22.50388352,21.38916441,22.32135187,23.1653062,17.83373218,23.12848622,23.88654831,20.81281543,23.28566348,15.495803,21.65076886,15.52461764,16.62577151,23.84387985,21.50895717,20.73251367,14.23081185,12.11839395,19.3587027,21.12991448,25.3358988,16.20090079,19.19084294,22.30552009,14.07555581,16.35499349,16.10170349,20.51661821,22.83708454,20.99790222,15.65150372,20.24329993,17.72048993,15.25150609,18.19652509,17.20341754,16.41686926,20.33008701,15.43509226,16.71718653,13.76528931,14.84725098,16.462177,19.49259213,13.13633438,12.89042434,15.96102741,14.67265701,14.91262804,14.27937949,13.52672689,16.37894463,15.57547641,15.25846599
Pos_425,537,4,3,14.0950127,15.99198224,18.23027054,16.57328127,14.09527966,20.93031334,20.42549455,15.57963132,14.92054107,22.64906063,16.04564993,14.291524,25.3321061,21.06619154,20.97758481,15.29976151,22.93181809,17.79995017,19.66982532,23.65123974,13.74543377,24.67319353,22.21275436,20.84547757,13.35316023,20.47476043,15.21271139,19.89539007,20.17258909,18.10166223,17.05513604,16.42680083,24.18842228,18.7725791,22.11664108,20.50776698,20.35809619,18.97923031,17.31200846,15.21261353,18.20762604,15.12440185,20.79725341,20.13801366,22.09445905,19.02394271,23.55326067,22.87598173,17.16025514,21.2859659,17.91266242,22.51552915,21.52766826,22.28347539,23.13194933,17.77079958,23.0447622,23.96876325,20.65537706,23.25928809,15.39718723,21.6293731,15.71344189,17.55028223,23.9812846,21.46352561,21.12745757,14.25664382,13.32009198,18.84828979,21.17580954,25.07013331,16.49207308,18.99118795,22.52138976,16.44342114,16.51561202,17.21453023,20.78159643,24.57359925,20.51049951,16.54950924,20.19873468,18.74848546,15.4358989,18.81659893,17.5267123,16.23103541,21.02286677,16.41331556,14.99399716,13.48879883,13.88519031,17.77559497,20.16455001,13.59310024,14.56618142,16.81640034,13.49911534,15.1409592,14.51027295,14.69394136,17.58428396,15.5605283,14.50850508
